dong,area,price
광주광역시 서구 화정동,80.6131,27200
광주광역시 동구 계림동,59.8997,30500
광주광역시 북구 운암동,84.98,17500
광주광역시 서구 금호동,84.9493,27600
광주광역시 북구 매곡동,59.95,10300
광주광역시 서구 금호동,134.9432,72000
광주광역시 서구 금호동,84.9831,26800
광주광역시 북구 동림동,59.99,16000
광주광역시 북구 일곡동,84.985,26500
광주광역시 동구 계림동,59.8997,30500
광주광역시 남구 임암동,84.9772,48500
광주광역시 북구 문흥동,37.08,5000
광주광역시 북구 문흥동,96.64,17300
광주광역시 북구 문흥동,84.84,18300
광주광역시 남구 주월동,84.98,15500
광주광역시 서구 농성동,84.9752,56500
광주광역시 남구 양림동,84.7,31800
광주광역시 동구 운림동,150.78,48000
광주광역시 남구 지석동,78.3276,27500
광주광역시 북구 각화동,76.7843,35000
광주광역시 동구 산수동,84.9676,47000
광주광역시 북구 동림동,52.89,7000
광주광역시 남구 지석동,78.3276,27500
광주광역시 서구 쌍촌동,84.981,45000
광주광역시 북구 중흥동,84.99,22200
광주광역시 북구 매곡동,59.95,10600
광주광역시 남구 월산동,84.9661,48500
광주광역시 서구 유촌동,59.97,17000
광주광역시 남구 월산동,84.8942,38500
광주광역시 서구 풍암동,80.1864,28500
광주광역시 남구 월산동,84.9661,48500
광주광역시 서구 화정동,80.6131,26800
광주광역시 서구 화정동,58.64,8850
광주광역시 남구 월산동,84.9789,47400
광주광역시 남구 노대동,75.77,26000
광주광역시 북구 용봉동,84.8797,30000
광주광역시 남구 지석동,78.3276,27500
광주광역시 서구 농성동,19.7906,4880
광주광역시 서구 농성동,84.9752,56500
광주광역시 서구 농성동,84.9752,57000
광주광역시 북구 중흥동,84.88,58500
광주광역시 동구 계림동,84.9647,49500
광주광역시 북구 중흥동,84.88,56000
광주광역시 남구 봉선동,141.32,50000
광주광역시 남구 봉선동,84.64,20000
광주광역시 남구 봉선동,84.64,20000
광주광역시 북구 중흥동,84.92,61900
광주광역시 서구 내방동,59.31,19000
광주광역시 북구 용봉동,84.5458,28000
광주광역시 광산구 흑석동,72.9919,36800
광주광역시 광산구 도산동,59.95,14000
광주광역시 북구 신용동,84.9893,42600
광주광역시 광산구 송정동,59.925,14500
광주광역시 북구 신용동,84.99,36000
광주광역시 북구 신용동,84.9442,41300
광주광역시 광산구 산월동,84.9763,24750
광주광역시 광산구 수완동,103.71,63500
광주광역시 광산구 신창동,36.45,5900
광주광역시 광산구 월계동,59.97,16900
광주광역시 광산구 신촌동,59.97,10000
광주광역시 광산구 산정동,84.8198,27500
광주광역시 광산구 쌍암동,40.9226,12600
광주광역시 광산구 신가동,59.73,14500
광주광역시 광산구 운남동,39.99,12000
광주광역시 광산구 장덕동,84.9612,36450
광주광역시 광산구 장덕동,84.5949,55500
광주광역시 광산구 송정동,59.91,11850
광주광역시 광산구 장덕동,59.9817,32500
광주광역시 광산구 월곡동,84.24,17500
광주광역시 북구 신용동,84.9442,39000
광주광역시 북구 신용동,84.99,41000
광주광역시 광산구 비아동,39.68,7550
광주광역시 광산구 선암동,84.9827,40000
광주광역시 광산구 우산동,44.52,8300
광주광역시 북구 용두동,59.98,28500
광주광역시 북구 용두동,84.928,40000
광주광역시 광산구 우산동,75.9493,36000
광주광역시 광산구 월계동,26.7803,8000
광주광역시 광산구 우산동,44.52,8500
광주광역시 광산구 산정동,84.8198,29400
광주광역시 광산구 월곡동,84.75,24000
광주광역시 광산구 월곡동,84.51,15300
광주광역시 광산구 신창동,38.9235,12500
광주광역시 광산구 도산동,84.9538,41000
광주광역시 광산구 월계동,59.9451,19900
광주광역시 북구 용두동,84.9385,42520
광주광역시 광산구 신창동,84.9931,29300
광주광역시 북구 연제동,71.175,13500
광주광역시 광산구 신가동,84.9931,28300
광주광역시 광산구 흑석동,84.7601,42300
광주광역시 광산구 월곡동,59.04,9800
광주광역시 서구 금호동,75.03,22000
광주광역시 동구 계림동,59.9055,37500
광주광역시 동구 계림동,84.78,25500
광주광역시 동구 계림동,84.78,25500
광주광역시 동구 계림동,84.78,22500
광주광역시 동구 계림동,75.9117,45000
광주광역시 북구 매곡동,59.79,12300
광주광역시 북구 양산동,49.77,8450
광주광역시 북구 양산동,59.785,13000
광주광역시 남구 봉선동,84.73,22000
광주광역시 남구 봉선동,84.4,40000
광주광역시 남구 봉선동,84.99,22000
광주광역시 남구 봉선동,84.32,72500
광주광역시 북구 우산동,59.9494,43700
광주광역시 북구 우산동,59.9494,43700
광주광역시 서구 풍암동,134.826,53000
광주광역시 서구 풍암동,59.28,18200
광주광역시 서구 쌍촌동,84.9278,25000
광주광역시 남구 주월동,83.4056,26500
광주광역시 남구 방림동,59.98,10500
광주광역시 서구 치평동,20.0778,6300
광주광역시 서구 치평동,59.935,17000
광주광역시 서구 광천동,84.8921,56000
광주광역시 북구 용봉동,59.94,9000
광주광역시 북구 삼각동,59.965,12500
광주광역시 북구 각화동,84.9797,51000
광주광역시 북구 일곡동,59.36,15000
광주광역시 북구 문흥동,59.965,11200
광주광역시 동구 소태동,84.9603,52000
광주광역시 북구 중흥동,84.99,16000
광주광역시 남구 노대동,84.64,27400
광주광역시 북구 용봉동,84.93,15800
광주광역시 서구 금호동,59.55,18000
광주광역시 서구 풍암동,84.815,27100
광주광역시 동구 계림동,59.9055,37000
광주광역시 북구 본촌동,84.97,36500
광주광역시 북구 신안동,84.8434,30000
광주광역시 북구 풍향동,84.9858,45000
광주광역시 북구 중흥동,84.92,62500
광주광역시 북구 문흥동,59.97,12000
광주광역시 서구 풍암동,60,12850
광주광역시 동구 소태동,73.8853,36200
광주광역시 남구 임암동,84.9948,51000
광주광역시 북구 문흥동,45.77,7000
광주광역시 서구 풍암동,133.435,54000
광주광역시 북구 일곡동,84.64,24000
광주광역시 서구 금호동,59.46,15700
광주광역시 서구 금호동,59.46,15700
광주광역시 서구 광천동,84.8921,46000
광주광역시 서구 풍암동,84.815,27100
광주광역시 남구 노대동,84.87,29500
광주광역시 서구 화정동,84.89,23500
광주광역시 광산구 우산동,59.61,10500
광주광역시 광산구 월계동,60,23800
광주광역시 북구 연제동,59.95,8400
광주광역시 북구 연제동,84.945,19000
광주광역시 북구 연제동,82.411,46250
광주광역시 광산구 신가동,59.955,14000
광주광역시 광산구 신가동,84.8832,63000
광주광역시 광산구 신창동,84.7886,23700
광주광역시 광산구 운남동,59.76,12300
광주광역시 북구 용두동,72.9962,34000
광주광역시 광산구 장덕동,59.9817,30000
광주광역시 광산구 운남동,59.88,16000
광주광역시 광산구 신가동,84.8832,59600
광주광역시 북구 신용동,65.5173,31500
광주광역시 북구 신용동,84.9893,41500
광주광역시 광산구 신가동,84.66,21000
광주광역시 광산구 신창동,84.9931,32000
광주광역시 광산구 신창동,84.7886,23500
광주광역시 광산구 장덕동,84.9411,51000
광주광역시 광산구 하남동,49.1144,16400
광주광역시 광산구 수완동,84.7594,44100
광주광역시 광산구 소촌동,84.9975,21950
광주광역시 서구 화정동,59.85,15400
광주광역시 북구 임동,84.9308,40000
광주광역시 북구 각화동,76.7843,34300
광주광역시 남구 진월동,32.16,5100
광주광역시 남구 진월동,117.8,27000
광주광역시 남구 주월동,59.79,10000
광주광역시 북구 운암동,71.715,13300
광주광역시 북구 운암동,33.7075,6000
광주광역시 동구 계림동,84.9738,52500
광주광역시 서구 유촌동,59.97,18800
광주광역시 서구 쌍촌동,84.22,10500
광주광역시 서구 쌍촌동,134.6961,80000
광주광역시 북구 오치동,59.85,5000
광주광역시 북구 두암동,84.973,26900
광주광역시 남구 봉선동,31.8,7500
광주광역시 북구 오치동,84.94,18000
광주광역시 서구 금호동,59.55,16500
광주광역시 서구 금호동,59.985,18200
광주광역시 북구 문흥동,59.97,11500
광주광역시 북구 동림동,52.8389,25000
광주광역시 동구 계림동,59.9048,38500
광주광역시 북구 운암동,58.7079,28500
광주광역시 북구 매곡동,80.3123,28500
광주광역시 동구 월남동,59.9711,21800
광주광역시 서구 풍암동,59.95,14500
광주광역시 남구 행암동,51.61,21300
광주광역시 서구 치평동,84.87,47000
광주광역시 북구 각화동,72.9796,37200
광주광역시 동구 선교동,84.879,32650
광주광역시 북구 각화동,84.9796,38500
광주광역시 동구 수기동,55.976,13400
광주광역시 북구 문흥동,84.99,17000
광주광역시 서구 풍암동,59.955,17000
광주광역시 북구 양산동,59.985,14000
광주광역시 북구 오치동,44.52,7300
광주광역시 서구 화정동,76.9341,58100
광주광역시 북구 각화동,76.7843,34500
광주광역시 북구 오치동,52.09,9050
광주광역시 동구 계림동,72.6919,55100
광주광역시 북구 연제동,84.9996,30800
광주광역시 광산구 신창동,84.9106,25200
광주광역시 광산구 신가동,68.7848,37300
광주광역시 광산구 신창동,84.7886,26250
광주광역시 북구 신용동,84.3957,45000
광주광역시 광산구 운남동,84.8,22000
광주광역시 광산구 운남동,49.54,12100
광주광역시 광산구 신창동,84.9873,23400
광주광역시 북구 연제동,84.8728,28500
광주광역시 북구 연제동,84.9996,30800
광주광역시 광산구 도산동,70.8633,30800
광주광역시 광산구 산정동,116.139,57700
광주광역시 광산구 장덕동,84.2801,32800
광주광역시 광산구 산월동,84.9763,28550
광주광역시 북구 양산동,84.9993,38500
광주광역시 서구 광천동,84.8921,50000
광주광역시 북구 문흥동,49.95,8200
광주광역시 남구 진월동,74.25,20000
광주광역시 남구 진월동,59.4,11500
광주광역시 남구 임암동,84.9772,45500
광주광역시 북구 운암동,84.3,19800
광주광역시 남구 진월동,109.37,28000
광주광역시 북구 운암동,84.9273,31500
광주광역시 동구 용산동,84.9024,45500
광주광역시 동구 학동,84.8412,59500
광주광역시 북구 일곡동,132.21,42500
광주광역시 북구 일곡동,96.87,31000
광주광역시 북구 동림동,52.89,9000
광주광역시 남구 진월동,59.98,16200
광주광역시 북구 우산동,56.85,7700
광주광역시 북구 우산동,56.85,7700
광주광역시 동구 산수동,114.924,67000
광주광역시 동구 산수동,84.9377,45000
광주광역시 서구 금호동,84.7555,29900
광주광역시 남구 진월동,84.9996,24000
광주광역시 서구 화정동,84.97,23000
광주광역시 동구 소태동,72.58,21800
광주광역시 서구 동천동,84.858,45200
광주광역시 동구 용산동,84.9024,45500
광주광역시 북구 각화동,72.9796,36000
광주광역시 서구 유촌동,59.85,16000
광주광역시 북구 신안동,59.37,7100
광주광역시 서구 치평동,134.69,80000
광주광역시 북구 동림동,74.7877,36000
광주광역시 북구 동림동,59.99,10700
광주광역시 남구 진월동,84.97,27300
광주광역시 남구 봉선동,125.16,127000
광주광역시 남구 봉선동,84.968,84000
광주광역시 서구 광천동,84.9405,69000
광주광역시 서구 쌍촌동,61.03,9700
광주광역시 서구 풍암동,60,14600
광주광역시 북구 문흥동,115.88,32000
광주광역시 북구 문흥동,59.97,14000
광주광역시 남구 행암동,74.97,30800
광주광역시 서구 화정동,59.93,14250
광주광역시 서구 화정동,84.97,59000
광주광역시 서구 쌍촌동,84.9,26200
광주광역시 북구 일곡동,48.45,8500
광주광역시 동구 소태동,84.9453,27000
광주광역시 남구 노대동,84.96,32000
광주광역시 북구 삼각동,84.81,15300
광주광역시 동구 계림동,123.8681,105500
광주광역시 서구 양동,84.96,33500
광주광역시 서구 풍암동,60,13000
광주광역시 서구 풍암동,59.955,15000
광주광역시 북구 두암동,146.88,31000
광주광역시 북구 운암동,84.975,17500
광주광역시 북구 용봉동,84.2328,25200
광주광역시 서구 내방동,58.975,9000
광주광역시 북구 신용동,59.99,13000
광주광역시 광산구 장덕동,156.5054,103000
광주광역시 광산구 신창동,59.94,14900
광주광역시 광산구 신창동,59.991,10800
광주광역시 북구 용두동,84.928,39900
광주광역시 광산구 우산동,59.61,12000
광주광역시 광산구 신가동,70.9346,32500
광주광역시 북구 용두동,59.98,28000
광주광역시 광산구 수완동,84.9626,46500
광주광역시 광산구 운남동,39.9,10000
광주광역시 광산구 선암동,49.7426,21850
광주광역시 광산구 선암동,84.9827,41000
광주광역시 광산구 선암동,78.0887,33800
광주광역시 광산구 도산동,59.95,13750
광주광역시 광산구 수완동,84.8177,62000
광주광역시 광산구 수완동,84.9626,46500
광주광역시 광산구 수완동,84.9626,46500
광주광역시 광산구 수완동,116.27,100000
광주광역시 북구 용두동,84.9607,39900
광주광역시 북구 용두동,59.94,14900
광주광역시 광산구 신창동,59.748,20000
광주광역시 광산구 신창동,84.9931,31500
광주광역시 북구 신용동,59.99,14100
광주광역시 북구 신용동,84.3616,34000
광주광역시 북구 신용동,59.99,15300
광주광역시 북구 신용동,65.5173,36500
