dong,area,rent_type,deposit,monthly_rent
광주광역시 남구 봉선동,59.7827,전세,20000,0
광주광역시 남구 봉선동,84.96,전세,18000,0
광주광역시 남구 임암동,59.6137,월세,8290,23
광주광역시 서구 치평동,20.1489,월세,500,40
광주광역시 서구 치평동,59.94,전세,17000,0
광주광역시 북구 용봉동,59.97,전세,12500,0
광주광역시 남구 행암동,84.9184,전세,28000,0
광주광역시 남구 서동,79.44,월세,9000,15
광주광역시 서구 풍암동,39.31,월세,1300,40
광주광역시 서구 풍암동,59.95,월세,2000,55
광주광역시 남구 양림동,59.76,월세,4760,26
광주광역시 북구 신안동,59.5627,전세,17220,0
광주광역시 동구 계림동,39.9452,전세,19200,0
광주광역시 남구 임암동,26.63,월세,1016,13
광주광역시 서구 금호동,59.55,월세,2000,60
광주광역시 서구 금호동,59.94,전세,12000,0
광주광역시 서구 화정동,72.585,월세,2500,55
광주광역시 서구 화정동,54.04,전세,10100,0
광주광역시 동구 계림동,84.8686,전세,26000,0
광주광역시 남구 지석동,84.9892,월세,5000,70
광주광역시 광산구 월곡동,47.21,전세,7000,0
광주광역시 광산구 월곡동,75.99,월세,3000,70
광주광역시 광산구 월곡동,56.69,월세,500,55
광주광역시 광산구 월곡동,60,전세,7596,0
광주광역시 광산구 산정동,59.5964,월세,4562,21
광주광역시 광산구 산정동,49.3114,월세,2998,18
광주광역시 광산구 월곡동,75.99,전세,20000,0
광주광역시 광산구 산정동,84.9739,전세,30000,0
광주광역시 광산구 월곡동,60,전세,7522,0
광주광역시 북구 양산동,59.97,전세,7500,0
광주광역시 북구 양산동,82.1661,전세,25000,0
광주광역시 광산구 신촌동,59.9807,전세,9450,0
광주광역시 북구 연제동,39.84,월세,1690,9
광주광역시 북구 풍향동,84.66,전세,8000,0
광주광역시 광산구 신가동,84.9931,전세,24000,0
광주광역시 광산구 운남동,49.54,월세,1000,40
광주광역시 북구 연제동,84.9934,월세,10000,70
광주광역시 광산구 송정동,59.87,월세,1000,50
광주광역시 광산구 수완동,115.9435,월세,15000,150
광주광역시 광산구 선암동,36.56,월세,1501,11
광주광역시 광산구 송정동,21.8655,월세,300,37
광주광역시 광산구 월계동,66.27,전세,12000,0
광주광역시 광산구 월계동,92.39,전세,19000,0
광주광역시 광산구 월계동,59.9,월세,1000,50
광주광역시 광산구 쌍암동,40.9226,전세,13000,0
광주광역시 광산구 송정동,62.557,전세,23000,0
광주광역시 북구 일곡동,138.7,전세,47000,0
광주광역시 광산구 우산동,84.5394,월세,11000,40
광주광역시 북구 두암동,41.85,월세,5000,20
광주광역시 북구 양산동,153.5295,전세,42000,0
광주광역시 북구 양산동,59.97,전세,7500,0
광주광역시 북구 양산동,37.479,전세,7000,0
광주광역시 광산구 송정동,59.87,월세,2000,55
광주광역시 광산구 신가동,84.9931,전세,24000,0
광주광역시 광산구 신가동,51.93,월세,3470,18
광주광역시 광산구 신가동,84.66,월세,2000,70
광주광역시 광산구 신가동,84.9264,전세,30800,0
광주광역시 북구 문흥동,59.97,월세,500,55
광주광역시 북구 일곡동,49.94,월세,1000,50
광주광역시 광산구 장덕동,51.82,월세,3372,18
광주광역시 광산구 장덕동,51.26,월세,5472,8
광주광역시 광산구 장덕동,59.64,전세,4141,0
광주광역시 광산구 장덕동,46.9,월세,2724,15
광주광역시 광산구 신창동,84.7886,전세,19800,0
광주광역시 광산구 신창동,84.9873,월세,240,20
광주광역시 광산구 신가동,51.95,월세,1980,7
광주광역시 광산구 운남동,39.87,월세,1900,8
광주광역시 서구 치평동,59.94,전세,17000,0
광주광역시 북구 중흥동,20.78,월세,1793,9
광주광역시 북구 중흥동,20.78,월세,2593,5
광주광역시 남구 행암동,36.81,월세,3078,17
광주광역시 북구 북동,47.3,월세,1000,65
광주광역시 남구 노대동,59.88,월세,7111,13
광주광역시 서구 치평동,20.0778,월세,300,37
광주광역시 북구 신안동,59.37,월세,1000,40
광주광역시 서구 화정동,59.93,월세,1000,50
광주광역시 서구 치평동,20.0778,월세,300,37
광주광역시 북구 신안동,69.34,월세,2000,45
광주광역시 서구 풍암동,59.55,전세,14000,0
광주광역시 서구 풍암동,59.985,월세,2000,50
광주광역시 북구 용봉동,84.8097,전세,30000,0
광주광역시 남구 임암동,37.7,월세,3985,9
광주광역시 동구 용산동,59.606,월세,20200,10
광주광역시 동구 용산동,84.9024,전세,29000,0
광주광역시 동구 지산동,127.67,월세,22000,90
광주광역시 남구 임암동,84.9948,전세,29000,0
광주광역시 남구 지석동,84.8792,전세,20000,0
광주광역시 서구 화정동,84.98,전세,35000,0
광주광역시 서구 화정동,52.56,월세,500,40
광주광역시 서구 화정동,84.97,월세,4000,90
광주광역시 서구 화정동,84.91,월세,1500,85
광주광역시 서구 화정동,18.1418,월세,500,27
광주광역시 서구 풍암동,144,전세,40000,0
광주광역시 서구 유촌동,59.97,월세,2000,65
광주광역시 서구 치평동,84.93,월세,9000,90
광주광역시 남구 방림동,78.53,전세,8000,0
광주광역시 서구 금호동,49.92,전세,13500,0
광주광역시 서구 쌍촌동,84.7555,전세,24000,0
광주광역시 북구 임동,84.9799,전세,34000,0
광주광역시 서구 유촌동,59.97,월세,14000,10
광주광역시 북구 동림동,59.77,전세,9500,0
광주광역시 남구 월산동,35.4784,전세,23500,0
광주광역시 북구 동림동,49.79,월세,1837,29
광주광역시 서구 치평동,84.93,전세,31000,0
광주광역시 남구 봉선동,141.32,전세,20500,0
광주광역시 남구 봉선동,141.32,전세,20000,0
광주광역시 남구 봉선동,141.32,전세,20500,0
광주광역시 남구 봉선동,84.96,전세,19500,0
광주광역시 남구 봉선동,84.99,전세,24000,0
광주광역시 동구 학동,84.7496,전세,33000,0
광주광역시 동구 학동,84.7496,전세,33000,0
광주광역시 남구 봉선동,84.99,전세,24000,0
광주광역시 남구 진월동,59.97,월세,1000,52
광주광역시 남구 진월동,84.87,월세,5000,55
광주광역시 남구 진월동,84.9996,전세,21000,0
광주광역시 동구 용산동,76.4323,전세,26000,0
광주광역시 동구 용산동,76.4323,전세,26000,0
광주광역시 서구 풍암동,84.601,월세,20000,40
광주광역시 서구 풍암동,59.985,월세,1000,53
광주광역시 서구 풍암동,84.601,월세,20000,40
광주광역시 남구 봉선동,84.81,전세,31000,0
광주광역시 남구 봉선동,84.81,전세,31000,0
광주광역시 남구 봉선동,84.81,전세,31000,0
광주광역시 동구 계림동,72.6919,월세,5000,95
광주광역시 북구 용봉동,84.92,월세,2000,60
광주광역시 북구 동림동,74.0386,전세,27000,0
광주광역시 동구 학동,39.9183,월세,2000,95
광주광역시 서구 쌍촌동,61.03,전세,4000,0
광주광역시 남구 주월동,84.6929,전세,26250,0
광주광역시 서구 내방동,39.93,월세,300,40
광주광역시 남구 임암동,84.9428,전세,32500,0
광주광역시 광산구 신가동,68.7848,전세,29500,0
광주광역시 북구 매곡동,58.68,월세,1000,40
광주광역시 광산구 우산동,49.72,전세,9450,0
광주광역시 광산구 우산동,49.72,전세,10000,0
광주광역시 광산구 우산동,49.86,월세,500,50
광주광역시 북구 운암동,59.835,월세,2000,57
광주광역시 북구 각화동,59.9411,전세,20000,0
광주광역시 광산구 월계동,59.82,전세,13000,0
광주광역시 광산구 신창동,84.7886,월세,1000,90
광주광역시 광산구 장덕동,84.9423,전세,30000,0
광주광역시 광산구 월계동,59.857,월세,1000,40
광주광역시 북구 매곡동,84.2383,전세,20000,0
광주광역시 광산구 도산동,70.9225,전세,23000,0
광주광역시 광산구 운남동,84.77,전세,18000,0
광주광역시 광산구 운남동,49.83,전세,14400,0
광주광역시 광산구 월계동,59.82,전세,12000,0
광주광역시 북구 연제동,84.9934,월세,12000,65
광주광역시 광산구 월계동,59.82,월세,1000,50
광주광역시 광산구 송정동,16.8123,전세,4700,0
광주광역시 광산구 송정동,39.6572,전세,9000,0
광주광역시 북구 운암동,130.2912,월세,3000,120
광주광역시 북구 매곡동,30.2693,월세,1000,35
광주광역시 북구 연제동,84.9996,전세,20000,0
광주광역시 북구 양산동,112.0176,월세,5000,110
광주광역시 북구 양산동,74.2275,전세,21000,0
광주광역시 북구 삼각동,84.87,전세,17000,0
광주광역시 북구 연제동,59.97,월세,1000,55
광주광역시 광산구 월계동,59.857,전세,15000,0
광주광역시 광산구 월계동,59.857,전세,15000,0
광주광역시 광산구 월계동,59.9451,월세,2000,65
광주광역시 광산구 월계동,59.9451,월세,2000,65
광주광역시 광산구 월계동,59.82,전세,15000,0
광주광역시 광산구 월계동,19.9836,월세,400,35
광주광역시 광산구 쌍암동,40.9226,월세,1000,60
광주광역시 북구 두암동,41.85,월세,500,30
광주광역시 북구 신용동,84.9697,월세,7000,100
광주광역시 북구 신용동,84.99,월세,2500,135
광주광역시 북구 신용동,49.29,월세,2000,45
광주광역시 북구 신용동,84.9419,전세,33000,0
광주광역시 북구 신용동,65.5173,월세,13000,25
광주광역시 북구 신용동,84.9697,월세,7000,100
광주광역시 광산구 신가동,84.6347,전세,36000,0
광주광역시 광산구 우산동,75.9493,월세,3000,85
광주광역시 북구 일곡동,59.76,월세,1000,55
광주광역시 광산구 우산동,84.9784,전세,35000,0
광주광역시 광산구 장덕동,84.9871,월세,4000,125
광주광역시 광산구 소촌동,59.58,월세,500,40
광주광역시 광산구 신창동,84.7886,월세,3000,83
광주광역시 광산구 신창동,84.7886,전세,19425,0
광주광역시 북구 삼각동,84.9426,전세,29400,0
광주광역시 광산구 운남동,37.67,월세,1000,38
광주광역시 광산구 수완동,79.8427,전세,32500,0
광주광역시 광산구 수완동,84.1244,전세,40000,0
광주광역시 남구 봉선동,84.6448,전세,25000,0
광주광역시 남구 봉선동,84.83,월세,3000,105
광주광역시 동구 지산동,84.96,월세,10000,70
광주광역시 서구 금호동,59.99,전세,16000,0
광주광역시 서구 금호동,49.86,월세,9000,15
광주광역시 북구 동림동,64.2602,월세,10000,40
광주광역시 남구 주월동,75.0659,전세,26000,0
광주광역시 서구 금호동,49.92,전세,11500,0
광주광역시 남구 진월동,59.97,전세,13000,0
광주광역시 남구 진월동,32.16,전세,5000,0
광주광역시 남구 진월동,84.855,월세,3000,75
광주광역시 남구 봉선동,147.75,전세,60000,0
광주광역시 남구 임암동,84.9428,월세,10000,1
광주광역시 남구 임암동,84.9428,월세,8000,20
광주광역시 남구 봉선동,84.6448,전세,25000,0
광주광역시 동구 학동,84.9287,전세,43000,0
광주광역시 동구 학동,39.9183,월세,2000,90
광주광역시 남구 봉선동,155.6351,월세,30000,310
광주광역시 서구 치평동,59.94,전세,13650,0
광주광역시 남구 방림동,83.91,전세,13500,0
광주광역시 서구 화정동,54.6212,전세,17000,0
광주광역시 서구 화정동,59.99,전세,29000,0
광주광역시 서구 화정동,110.9962,전세,65000,0
광주광역시 서구 화정동,84.9236,전세,40000,0
광주광역시 서구 화정동,59.85,월세,1000,55
광주광역시 북구 용봉동,84.93,월세,5000,70
광주광역시 북구 중흥동,39.99,전세,24950,0
광주광역시 서구 치평동,59.91,전세,18000,0
광주광역시 남구 봉선동,84.968,월세,35000,80
광주광역시 서구 동천동,75.72,전세,25000,0
광주광역시 서구 동천동,75.72,전세,25000,0
광주광역시 남구 봉선동,84.73,전세,16000,0
광주광역시 남구 봉선동,84.32,전세,50000,0
광주광역시 남구 봉선동,59.89,월세,3000,85
광주광역시 서구 치평동,59.69,월세,2000,70
광주광역시 남구 진월동,84.87,전세,20000,0
광주광역시 동구 계림동,84.9647,전세,25200,0
광주광역시 동구 계림동,154.3492,전세,44000,0
광주광역시 서구 풍암동,60,전세,14000,0
광주광역시 서구 풍암동,60,월세,3000,50
광주광역시 서구 풍암동,59.955,월세,1000,60
광주광역시 서구 금호동,84.439,전세,23000,0
광주광역시 동구 산수동,84.9817,전세,25000,0
광주광역시 남구 주월동,77.7273,월세,1000,130
광주광역시 남구 방림동,84.6746,전세,33000,0
광주광역시 서구 동천동,39.65,월세,2175,11
광주광역시 서구 풍암동,59.955,월세,2000,60
광주광역시 북구 신안동,84.843,전세,25700,0
광주광역시 서구 치평동,59.91,전세,16000,0
광주광역시 서구 치평동,23.3288,월세,2000,30
광주광역시 서구 치평동,59.87,월세,2000,70
광주광역시 서구 치평동,67.6269,월세,3000,100
광주광역시 남구 방림동,59.31,월세,1000,45
광주광역시 서구 쌍촌동,84.8314,월세,9000,45
광주광역시 남구 월산동,84.9789,전세,30000,0
광주광역시 남구 양림동,84.7,월세,5000,80
광주광역시 남구 진월동,84.9936,월세,5000,80
광주광역시 남구 진월동,67.59,전세,7000,0
광주광역시 남구 진월동,166.1508,전세,55000,0
광주광역시 동구 수기동,29.817,월세,1000,40
광주광역시 북구 신안동,49.9045,전세,13000,0
광주광역시 동구 용산동,59.606,월세,20200,10
광주광역시 서구 화정동,76.9612,전세,28350,0
광주광역시 서구 화정동,61.83,전세,9500,0
광주광역시 서구 화정동,59.9828,전세,15370,0
광주광역시 서구 화정동,59.93,전세,13000,0
광주광역시 서구 화정동,59.93,전세,13000,0
광주광역시 서구 화정동,59,전세,12000,0
광주광역시 북구 중흥동,59.9863,전세,18500,0
광주광역시 남구 양림동,84.7,월세,5000,80
광주광역시 동구 소태동,59.2752,월세,1000,60
광주광역시 서구 금호동,59.55,전세,15500,0
광주광역시 서구 금호동,84.439,전세,23000,0
광주광역시 서구 금호동,49.86,월세,1000,45
광주광역시 동구 계림동,39.9452,전세,18000,0
광주광역시 동구 계림동,72.6919,전세,23625,0
광주광역시 동구 계림동,84.9765,월세,19000,20
광주광역시 남구 임암동,84.9984,월세,2500,125
광주광역시 서구 농성동,84.11,전세,15000,0
광주광역시 서구 농성동,59.8246,전세,18800,0
광주광역시 남구 봉선동,49.41,월세,1000,40
광주광역시 남구 봉선동,31.41,전세,6500,0
광주광역시 남구 봉선동,49.97,월세,500,40
광주광역시 광산구 월곡동,47.54,전세,9000,0
광주광역시 광산구 산정동,48.048,월세,3649,15
광주광역시 서구 양동,74.9,월세,5000,70
광주광역시 서구 양동,74.9,월세,5000,70
광주광역시 광산구 월곡동,60,전세,7522,0
광주광역시 광산구 장덕동,46.9,월세,2724,15
광주광역시 광산구 월계동,59.9451,월세,2000,60
광주광역시 북구 문흥동,59.91,월세,2000,30
